Date,Open,High,Low,Close,Adj Close,Volume
2002-05-20,28.200001,28.540001,25.450001,25.879999,25.879999,446341
2002-05-27,25.600000,25.830000,24.400000,25.350000,25.350000,342708
2002-06-03,25.260000,25.469999,24.200001,24.730000,24.730000,240750
2002-06-10,24.600000,26.030001,23.799999,25.870001,25.870001,397730
2002-06-17,26.120001,26.500000,25.100000,25.750000,25.750000,392821
2002-06-24,25.700001,27.049999,25.700001,26.860001,26.860001,449470
2002-07-01,26.799999,27.150000,26.379999,26.799999,26.799999,171363
2002-07-08,26.250000,27.500000,25.730000,27.469999,27.469999,406860
2002-07-15,27.400000,28.100000,26.900000,27.830000,27.830000,369809
2002-07-22,27.219999,27.750000,25.950001,26.540001,26.540001,509166
2002-07-29,26.420000,27.670000,26.000000,26.840000,26.840000,397292
2002-08-05,26.480000,27.379999,26.250000,26.860001,26.860001,357498
2002-08-12,26.580000,29.450001,26.480000,29.330000,29.330000,446917
2002-08-19,29.420000,30.320000,28.340000,28.730000,28.730000,424791
2002-08-26,28.650000,29.650000,28.150000,28.980000,28.980000,410497
2002-09-02,28.690001,30.190001,27.620001,29.610001,29.610001,287859
2002-09-09,29.450001,30.200001,28.639999,29.809999,29.809999,419300
2002-09-16,29.600000,30.150000,28.240000,29.840000,29.840000,368847
2002-09-23,30.200001,31.389999,30.000000,30.540001,30.540001,415684
2002-09-30,30.500000,31.180000,29.350000,29.620001,29.620001,458149
2002-10-07,29.830000,30.100000,28.520000,29.370001,29.370001,391055
2002-10-14,29.200001,30.200001,28.559999,29.600000,29.600000,322381
2002-10-21,29.049999,29.500000,26.900000,27.049999,27.049999,490539
2002-10-28,27.080000,27.559999,26.530001,27.129999,27.129999,442193
2002-11-04,26.799999,27.400000,25.160000,25.780001,25.780001,515360
2002-11-11,25.950001,26.500000,24.820000,25.510000,25.510000,451018
2002-11-18,25.750000,27.250000,25.520000,26.760000,26.760000,352889
2002-11-25,26.680000,26.959999,26.080000,26.889999,26.889999,214307
2002-12-02,26.820000,27.650000,26.570000,26.930000,26.930000,443769
2002-12-09,27.299999,28.650000,26.750000,28.440001,28.440001,480626
2002-12-16,29.000000,31.250000,28.900000,30.299999,30.299999,440586
2002-12-23,30.799999,32.799999,30.760000,32.720001,32.720001,206411
2002-12-30,32.750000,33.650002,30.049999,33.080002,33.080002,271642
2003-01-06,32.650002,32.849998,29.750000,31.680000,31.680000,540840
2003-01-13,31.379999,34.000000,31.129999,33.910000,33.910000,461787
2003-01-20,33.549999,35.200001,31.900000,33.279999,33.279999,411594
2003-01-27,32.950001,34.000000,32.160000,33.509998,33.509998,397979
2003-02-03,33.330002,35.250000,32.650002,35.119999,35.119999,429663
2003-02-10,35.009998,36.900002,34.299999,36.799999,36.799999,480585
2003-02-17,36.279999,37.549999,34.500000,35.580002,35.580002,296566
2003-02-24,35.799999,39.990002,35.040001,36.599998,36.599998,559199
2003-03-03,35.849998,37.840000,35.349998,37.779999,37.779999,376218
2003-03-10,37.630001,37.950001,33.849998,35.380001,35.380001,449020
2003-03-17,35.900002,36.400002,26.299999,26.910000,26.910000,446709
2003-03-24,27.900000,30.850000,27.600000,30.160000,30.160000,375303
2003-03-31,30.240000,31.500000,27.920000,28.620001,28.620001,294776
2003-04-07,27.799999,28.950001,27.020000,28.139999,28.139999,348786
2003-04-14,27.750000,30.700001,27.370001,30.549999,30.549999,258288
2003-04-21,30.350000,31.250000,25.500000,26.260000,26.260000,414316
2003-04-28,26.200001,26.680000,25.040001,25.670000,25.670000,387085
2003-05-05,25.700001,27.950001,25.230000,27.719999,27.719999,434912
2003-05-12,27.590000,29.480000,27.219999,29.139999,29.139999,413194
2003-05-19,29.160000,29.600000,28.379999,29.160000,29.160000,384049
2003-05-26,29.160000,29.650000,28.270000,29.559999,29.559999,297349
2003-06-02,29.490000,31.330000,29.490000,31.280001,31.280001,399855
2003-06-09,31.280001,32.500000,29.850000,30.650000,30.650000,407002
2003-06-16,30.500000,31.350000,29.700001,30.820000,30.820000,338744
2003-06-23,29.530001,30.049999,28.530001,29.270000,29.270000,364146
2003-06-30,29.299999,30.980000,29.100000,30.420000,30.420000,272414
2003-07-07,30.000000,31.750000,29.520000,31.280001,31.280001,391913
2003-07-14,31.280001,32.049999,30.650000,31.959999,31.959999,369358
2003-07-21,31.600000,31.830000,29.170000,30.170000,30.170000,397331
2003-07-28,29.969999,32.400002,29.600000,32.310001,32.310001,374610
2003-08-04,32.150002,32.849998,31.450001,32.180000,32.180000,450049
2003-08-11,32.139999,32.349998,30.100000,31.049999,31.049999,466455
2003-08-18,31.309999,32.400002,30.360001,31.840000,31.840000,382427
2003-08-25,32.049999,32.299999,31.100000,31.570000,31.570000,360928
2003-09-01,31.280001,31.400000,28.510000,28.879999,28.879999,429763
2003-09-08,28.930000,29.520000,27.850000,28.270000,28.270000,404940
2003-09-15,28.299999,28.450001,26.650000,27.030001,27.030001,322411
2003-09-22,27.100000,28.650000,26.750000,28.160000,28.160000,376671
2003-09-29,28.240000,30.440001,28.240000,30.400000,30.400000,389082
2003-10-06,30.559999,32.599998,29.450001,31.969999,31.969999,425984
2003-10-13,31.969999,32.490002,29.900000,30.680000,30.680000,291307
2003-10-20,30.670000,30.780001,29.400000,30.160000,30.160000,393239
2003-10-27,29.900000,30.320000,28.260000,29.110001,29.110001,429303
2003-11-03,29.230000,31.139999,28.469999,30.850000,30.850000,441401
2003-11-10,31.139999,32.500000,30.629999,32.369999,32.369999,417760
2003-11-17,32.369999,33.549999,31.379999,31.610001,31.610001,445329
2003-11-24,31.469999,31.469999,29.299999,30.410000,30.410000,328378
2003-12-01,30.260000,31.650000,29.660000,30.730000,30.730000,418331
2003-12-08,30.660000,33.200001,30.629999,33.040001,33.040001,467984
2003-12-15,32.040001,33.930000,31.740000,33.020000,33.020000,344077
2003-12-22,32.900002,33.000000,31.250000,32.860001,32.860001,201474
2003-12-29,32.750000,33.200001,32.099998,32.520000,32.520000,167142
2004-01-05,32.400002,34.700001,32.270000,34.310001,34.310001,488180
2004-01-12,34.349998,35.410000,33.270000,35.070000,35.070000,508871
2004-01-19,34.919998,36.369999,33.750000,34.939999,34.939999,433812
2004-01-26,34.790001,34.980000,32.410000,33.049999,33.049999,472224
2004-02-02,33.200001,35.189999,32.200001,32.480000,32.480000,514645
2004-02-09,32.349998,34.650002,32.250000,34.560001,34.560001,447758
2004-02-16,34.480000,36.099998,34.250000,35.599998,35.599998,331214
2004-02-23,34.270000,36.250000,34.029999,36.160000,36.160000,403436
2004-03-01,36.160000,37.450001,35.410000,37.259998,37.259998,411072
2004-03-08,37.259998,37.509998,35.150002,36.189999,36.189999,477474
2004-03-15,36.150002,38.500000,35.849998,38.080002,38.080002,391272
2004-03-22,38.090000,38.090000,34.750000,35.730000,35.730000,478186
2004-03-29,35.680000,36.770000,33.299999,34.389999,34.389999,515294
2004-04-05,34.200001,37.299999,33.930000,37.139999,37.139999,354533
2004-04-12,37.240002,37.950001,36.250000,37.740002,37.740002,504940
2004-04-19,37.650002,38.299999,35.349998,36.459999,36.459999,498810
2004-04-26,36.750000,38.180000,36.549999,37.380001,37.380001,429745
2004-05-03,37.389999,40.000000,37.250000,39.930000,39.930000,435730
2004-05-10,39.840000,41.560001,38.279999,41.380001,41.380001,505402
2004-05-17,41.279999,41.849998,39.650002,39.930000,39.930000,466516
2004-05-24,40.000000,41.830002,39.000000,39.880001,39.880001,541919
2004-05-31,40.400002,42.450001,38.150002,38.490002,38.490002,548280
2004-06-07,38.439999,39.139999,36.450001,38.450001,38.450001,445557
2004-06-14,38.270000,38.830002,36.900002,38.750000,38.750000,348563
2004-06-21,38.650002,39.049999,37.099998,37.549999,37.549999,374097
2004-06-28,37.290001,39.099998,35.520000,38.389999,38.389999,502633
2004-07-05,38.790001,40.450001,38.750000,39.959999,39.959999,352955
2004-07-12,39.759998,41.799999,38.980000,41.250000,41.250000,441891
2004-07-19,41.189999,42.299999,40.250000,41.709999,41.709999,421399
2004-07-26,41.750000,43.849998,41.049999,43.799999,43.799999,389146
2004-08-02,43.689999,44.770000,42.619999,43.950001,43.950001,498696
2004-08-09,43.810001,46.650002,43.299999,46.580002,46.580002,552700
2004-08-16,46.599998,49.400002,45.630001,47.860001,47.860001,525316
2004-08-23,46.810001,47.220001,42.500000,43.180000,43.180000,533009
2004-08-30,43.310001,45.369999,41.299999,43.990002,43.990002,453781
2004-09-06,43.570000,45.090000,42.400002,42.810001,42.810001,404252
2004-09-13,43.130001,45.799999,42.750000,45.590000,45.590000,519883
2004-09-20,45.590000,49.000000,45.299999,48.880001,48.880001,519710
2004-09-27,48.750000,50.470001,48.400002,50.119999,50.119999,458100
2004-10-04,49.900002,53.400002,49.439999,53.310001,53.310001,470164
2004-10-11,53.189999,55.000000,51.490002,54.930000,54.930000,562874
2004-10-18,54.799999,55.500000,52.590000,55.169998,55.169998,438601
2004-10-25,55.049999,55.669998,50.470001,51.759998,51.759998,608264
2004-11-01,51.820000,52.500000,48.299999,49.610001,49.610001,596453
2004-11-08,49.599998,49.599998,46.959999,47.320000,47.320000,504019
2004-11-15,47.110001,48.900002,45.250000,48.439999,48.439999,479474
2004-11-22,48.799999,50.250000,47.799999,49.439999,49.439999,182037
2004-11-29,49.400002,50.400002,42.049999,42.540001,42.540001,573069
2004-12-06,42.500000,43.599998,40.250000,40.709999,40.709999,536502
2004-12-13,40.900002,46.349998,40.250000,46.279999,46.279999,434123
2004-12-20,46.200001,46.200001,43.650002,44.180000,44.180000,257928
2004-12-27,43.869999,43.869999,41.000000,43.450001,43.450001,256535
2005-01-03,43.099998,46.099998,41.250000,45.430000,45.430000,483296
2005-01-10,45.599998,48.650002,44.950001,48.380001,48.380001,528432
2005-01-17,48.599998,49.500000,46.400002,48.529999,48.529999,379833
2005-01-24,48.880001,49.750000,46.700001,47.180000,47.180000,469107
2005-01-31,46.680000,48.250000,45.750000,46.480000,46.480000,422216
2005-02-07,46.320000,47.480000,44.599998,47.160000,47.160000,534432
2005-02-14,47.049999,48.650002,46.599998,48.349998,48.349998,348602
2005-02-21,48.369999,52.049999,48.369999,51.490002,51.490002,411083
2005-02-28,51.799999,55.200001,50.650002,53.779999,53.779999,507548
2005-03-07,53.560001,55.650002,52.500000,54.430000,54.430000,539680
2005-03-14,54.450001,57.599998,52.250000,56.720001,56.720001,399603
2005-03-21,56.680000,57.580002,53.099998,54.840000,54.840000,442081
2005-03-28,54.439999,57.700001,52.500000,57.270000,57.270000,482841
2005-04-04,57.150002,58.279999,52.700001,53.320000,53.320000,522295
2005-04-11,53.259998,54.049999,49.750000,50.490002,50.490002,572731
2005-04-18,50.430000,55.900002,49.660000,55.389999,55.389999,464296
2005-04-25,55.150002,56.000000,49.500000,49.720001,49.720001,524379
2005-05-02,49.279999,52.230000,48.799999,50.959999,50.959999,569860
2005-05-09,51.279999,53.099998,47.750000,48.669998,48.669998,558245
2005-05-16,48.669998,49.349998,46.200001,46.799999,46.799999,437250
2005-05-23,48.250000,52.000000,48.049999,51.849998,51.849998,473239
2005-05-30,51.980000,55.400002,50.900002,55.029999,55.029999,424281
2005-06-06,55.200001,55.549999,52.220001,53.540001,53.540001,532188
2005-06-13,53.430000,58.599998,53.049999,58.470001,58.470001,451885
2005-06-20,58.509998,60.250000,57.849998,59.840000,59.840000,456312
2005-06-27,59.900002,60.950001,55.900002,58.750000,58.750000,627507
2005-07-04,58.889999,62.099998,57.200001,59.630001,59.630001,449606
2005-07-11,59.400002,61.299999,57.250000,58.090000,58.090000,587901
2005-07-18,58.000000,58.980000,56.099998,58.650002,58.650002,497194
2005-07-25,58.750000,61.049999,57.650002,60.570000,60.570000,442987
2005-08-01,60.509998,62.500000,60.509998,62.310001,62.310001,484311
2005-08-08,62.310001,67.099998,62.209999,66.860001,66.860001,615953
2005-08-15,66.849998,67.000000,62.250000,65.349998,65.349998,462291
2005-08-22,65.400002,68.000000,64.650002,66.129997,66.129997,453272
2005-08-29,68.599998,70.849998,66.300003,67.570000,67.570000,678358
2005-09-05,66.599998,67.559998,63.099998,64.080002,64.080002,457288
2005-09-12,64.150002,65.660004,62.549999,63.000000,63.000000,537308
2005-09-19,63.389999,68.269997,63.200001,64.190002,64.190002,517752
2005-09-26,63.410000,67.400002,62.650002,66.239998,66.239998,551605
2005-10-03,66.199997,66.620003,60.700001,61.840000,61.840000,457578
2005-10-10,61.790001,64.699997,60.349998,62.630001,62.630001,540429
2005-10-17,62.950001,64.400002,59.150002,60.630001,60.630001,441575
2005-10-24,60.060001,62.950001,59.299999,61.220001,61.220001,479734
2005-10-31,61.200001,62.150002,58.750000,60.580002,60.580002,490389
2005-11-07,60.110001,60.439999,56.930000,57.529999,57.529999,564722
2005-11-14,57.799999,58.520000,55.400002,56.139999,56.139999,455302
2005-11-21,57.419998,59.150002,57.099998,58.709999,58.709999,237361
2005-11-28,58.110001,59.549999,55.720001,59.320000,59.320000,555619
2005-12-05,59.410000,61.500000,59.029999,59.389999,59.389999,544299
2005-12-12,59.509998,61.900002,58.000000,58.060001,58.060001,492148
2005-12-19,58.000000,59.290001,56.900002,58.430000,58.430000,346616
2005-12-26,58.299999,61.250000,57.299999,61.040001,61.040001,280800
2006-01-02,61.040001,64.449997,60.810001,64.209999,64.209999,450627
2006-01-09,64.150002,65.050003,62.599998,63.919998,63.919998,616627
2006-01-16,64.820000,68.800003,64.599998,68.349998,68.349998,419382
2006-01-23,68.449997,69.199997,65.309998,67.760002,67.760002,559723
2006-01-30,67.849998,69.000000,63.950001,65.370003,65.370003,612301
2006-02-06,65.599998,66.620003,61.200001,61.840000,61.840000,673295
2006-02-13,62.099998,62.180000,57.500000,59.880001,59.880001,547094
2006-02-20,61.250000,63.250000,59.700001,62.910000,62.910000,477641
2006-02-27,62.799999,63.790001,60.299999,63.669998,63.669998,514294
2006-03-06,63.750000,63.919998,59.250000,59.959999,59.959999,568300
2006-03-13,60.049999,63.900002,59.580002,62.770000,62.770000,501333
2006-03-20,62.959999,64.750000,59.599998,64.260002,64.260002,519346
2006-03-27,64.180000,67.300003,63.450001,66.629997,66.629997,510609
2006-04-03,66.250000,68.199997,65.599998,67.389999,67.389999,523141
2006-04-10,67.339996,69.599998,67.220001,69.320000,69.320000,476413
2006-04-17,69.629997,75.349998,69.300003,75.169998,75.169998,526815
2006-04-24,75.059998,75.349998,70.489998,71.879997,71.879997,643922
2006-05-01,71.750000,74.989998,69.300003,70.190002,70.190002,593621
2006-05-08,70.169998,73.900002,68.199997,72.040001,72.040001,661032
2006-05-15,72.040001,72.040001,67.849998,68.529999,68.529999,541497
2006-05-22,68.519997,72.150002,67.419998,71.370003,71.370003,506903
2006-05-29,71.199997,72.750000,70.000000,72.330002,72.330002,472586
2006-06-05,72.949997,73.849998,69.050003,71.629997,71.629997,556082
2006-06-12,71.599998,72.320000,68.099998,69.879997,69.879997,594681
2006-06-19,69.870003,71.300003,68.550003,70.870003,70.870003,493548
2006-06-26,70.680000,74.150002,70.400002,73.980003,73.980003,350376
2006-07-03,73.949997,75.779999,73.379997,74.089996,74.089996,286581
2006-07-10,73.820000,78.400002,72.900002,77.029999,77.029999,591582
2006-07-17,77.250000,77.739998,71.650002,74.430000,74.430000,481510
2006-07-24,74.830002,75.779999,72.800003,73.239998,73.239998,411623
2006-07-31,73.209999,76.500000,72.769997,74.760002,74.760002,442001
2006-08-07,74.570000,77.449997,73.750000,74.349998,74.349998,618528
2006-08-14,73.790001,73.949997,69.599998,71.139999,71.139999,424124
2006-08-21,71.220001,73.750000,71.099998,72.510002,72.510002,378481
2006-08-28,72.199997,72.199997,68.650002,69.190002,69.190002,416647
2006-09-04,69.250000,69.589996,66.000000,66.250000,66.250000,463930
2006-09-11,66.010002,66.500000,62.029999,63.330002,63.330002,749101
2006-09-18,63.490002,64.459999,59.799999,60.549999,60.549999,604101
2006-09-25,60.250000,64.000000,59.520000,62.910000,62.910000,698782
2006-10-02,62.799999,63.320000,57.750000,59.759998,59.759998,775823
2006-10-09,59.900002,61.299999,57.220001,58.570000,58.570000,797113
2006-10-16,58.860001,60.540001,56.549999,56.820000,56.820000,731835
2006-10-23,59.430000,61.790001,58.119999,60.750000,60.750000,788819
2006-10-30,60.750000,61.049999,57.049999,59.139999,59.139999,914072
2006-11-06,59.150002,61.330002,58.500000,59.590000,59.590000,1099394
2006-11-13,59.599998,59.919998,54.860001,55.810001,55.810001,994047
2006-11-20,58.730000,60.400002,57.970001,59.240002,59.240002,314138
2006-11-27,59.889999,63.799999,59.259998,63.430000,63.430000,907350
2006-12-04,63.810001,63.820000,61.529999,62.029999,62.029999,1083507
2006-12-11,62.209999,63.500000,60.650002,63.430000,63.430000,923701
2006-12-18,63.200001,64.150002,61.650002,62.410000,62.410000,712451
2006-12-25,62.439999,63.200001,59.900002,61.049999,61.049999,446872
2007-01-01,60.980000,61.549999,54.900002,56.310001,56.310001,864373
2007-01-08,56.240002,57.720001,51.560001,52.990002,52.990002,1574122
2007-01-15,52.939999,53.549999,49.900002,51.990002,51.990002,806338
2007-01-22,52.090000,55.900002,50.799999,55.419998,55.419998,1144990
2007-01-29,55.630001,59.250000,53.750000,59.020000,59.020000,1300185
2007-02-05,59.250000,60.799999,57.250000,59.889999,59.889999,1482042
2007-02-12,59.680000,59.759998,56.619999,59.389999,59.389999,1225968
2007-02-19,58.869999,61.799999,57.320000,61.139999,61.139999,1184452
2007-02-26,60.880001,62.490002,59.919998,61.639999,61.639999,1186430
2007-03-05,61.299999,62.299999,59.549999,60.049999,60.049999,1196238
2007-03-12,59.959999,59.959999,56.169998,57.110001,57.110001,1120982
2007-03-19,57.110001,62.650002,56.099998,62.279999,62.279999,995518
2007-03-26,62.340000,68.089996,62.240002,65.870003,65.870003,1215185
2007-04-02,65.699997,66.690002,63.560001,64.279999,64.279999,867871
2007-04-09,63.849998,64.580002,61.349998,63.630001,63.630001,1261980
2007-04-16,63.410000,64.639999,61.340000,63.380001,63.380001,822681
2007-04-23,64.110001,66.699997,63.700001,66.459999,66.459999,1074700
2007-04-30,66.360001,66.650002,61.560001,61.930000,61.930000,1174881
2007-05-07,61.709999,62.580002,60.680000,62.369999,62.369999,1275391
2007-05-14,62.430000,65.639999,61.900002,64.940002,64.940002,1042943
2007-05-21,64.949997,66.379997,63.820000,65.199997,65.199997,904947
2007-05-28,64.980003,65.250000,62.430000,65.080002,65.080002,937798
2007-06-04,64.870003,67.419998,64.529999,64.760002,64.760002,1211727
2007-06-11,64.699997,68.300003,64.519997,68.000000,68.000000,1076813
2007-06-18,68.129997,69.879997,67.290001,69.139999,69.139999,949199
2007-06-25,68.849998,71.059998,67.070000,70.680000,70.680000,1161484
2007-07-02,70.519997,72.940002,69.570000,72.809998,72.809998,1020403
2007-07-09,72.750000,74.010002,71.599998,73.930000,73.930000,1143388
2007-07-16,74.010002,76.129997,73.500000,75.570000,75.570000,939052
2007-07-23,75.690002,77.239998,72.910004,77.019997,77.019997,1112501
2007-07-30,76.949997,78.769997,75.040001,75.480003,75.480003,1139630
2007-08-06,75.040001,75.099998,70.099998,71.470001,71.470001,1337401
2007-08-13,71.470001,74.230003,70.099998,71.980003,71.980003,1221627
2007-08-20,71.769997,71.769997,68.629997,71.089996,71.089996,929735
2007-08-27,71.040001,74.440002,70.199997,74.040001,74.040001,942269
2007-09-03,73.900002,77.430000,73.480003,76.699997,76.699997,1168540
2007-09-10,76.459999,80.360001,75.519997,79.099998,79.099998,1385985
2007-09-17,79.029999,83.900002,78.250000,81.620003,81.620003,1169369
2007-09-24,81.360001,83.760002,78.440002,81.660004,81.660004,1379590
2007-10-01,81.750000,82.019997,78.870003,81.220001,81.220001,1198560
2007-10-08,81.110001,84.050003,78.349998,83.690002,83.690002,1337364
2007-10-15,83.910004,90.070000,83.500000,88.599998,88.599998,1275797
2007-10-22,88.860001,92.220001,84.680000,91.860001,91.860001,1470547
2007-10-29,91.720001,96.239998,88.919998,95.930000,95.930000,1585314
2007-11-05,95.919998,98.639999,93.720001,96.320000,96.320000,1707217
2007-11-12,96.010002,96.349998,90.129997,95.099998,95.099998,1579474
2007-11-19,93.879997,99.290001,93.160004,98.180000,98.180000,1182977
2007-11-26,98.279999,99.120003,88.449997,88.709999,88.709999,1559314
2007-12-03,88.790001,90.730003,85.820000,88.279999,88.279999,1452246
2007-12-10,88.269997,94.849998,87.089996,91.269997,91.269997,1480276
2007-12-17,91.430000,93.839996,88.879997,93.309998,93.309998,987645
2007-12-24,93.580002,97.919998,92.500000,96.000000,96.000000,468016
2007-12-31,96.120003,100.089996,94.730003,97.910004,97.910004,808755
2008-01-07,97.790001,98.400002,92.309998,92.690002,92.690002,1502614
2008-01-14,92.919998,94.430000,89.260002,90.570000,90.570000,1302075
2008-01-21,87.449997,91.379997,86.110001,90.709999,90.709999,1202588
2008-01-28,90.620003,92.709999,88.459999,88.959999,88.959999,1324250
2008-02-04,88.660004,91.980003,86.239998,91.769997,91.769997,1411839
2008-02-11,91.760002,96.669998,90.919998,95.500000,95.500000,1372177
2008-02-18,95.370003,101.320000,95.230003,98.809998,98.809998,1027456
2008-02-25,98.989998,103.050003,97.750000,101.839996,101.839996,1253423
2008-03-03,101.629997,106.540001,98.870003,105.150002,105.150002,1721854
2008-03-10,105.250000,110.980003,104.080002,110.209999,110.209999,1654015
2008-03-17,110.099998,111.800003,98.650002,101.839996,101.839996,1242883
2008-03-24,101.699997,108.220001,99.129997,105.620003,105.620003,1398454
2008-03-31,105.120003,106.779999,99.550003,106.230003,106.230003,1481036
2008-04-07,106.120003,112.209999,105.860001,110.139999,110.139999,1466457
2008-04-14,110.000000,116.970001,109.559998,116.690002,116.690002,1153408
2008-04-21,116.930000,119.900002,114.250000,118.519997,118.519997,1267816
2008-04-28,118.949997,119.930000,110.300003,116.320000,116.320000,1396956
2008-05-05,116.500000,126.269997,116.050003,125.959999,125.959999,1690157
2008-05-12,125.839996,127.820000,120.750000,126.290001,126.290001,1718367
2008-05-19,126.349998,135.089996,125.279999,132.190002,132.190002,1637110
2008-05-26,131.679993,133.649994,124.669998,127.349998,127.349998,1430076
2008-06-02,127.629997,139.119995,121.610001,138.539993,138.539993,1783593
2008-06-09,137.970001,138.300003,130.800003,134.860001,134.860001,1798318
2008-06-16,134.410004,139.889999,131.190002,134.619995,134.619995,1297119
2008-06-23,134.800003,142.990005,131.949997,140.210007,140.210007,1341800
2008-06-30,140.600006,145.850006,139.169998,145.289993,145.289993,939417
2008-07-07,144.270004,147.270004,135.139999,145.080002,145.080002,1614973
2008-07-14,144.690002,146.729996,128.229996,128.880005,128.880005,1526462
2008-07-21,128.880005,132.070007,122.500000,123.260002,123.260002,1205955
2008-07-28,123.410004,128.600006,120.419998,125.099998,125.099998,1327841
2008-08-04,125.980003,126.349998,114.620003,115.199997,115.199997,1520165
2008-08-11,115.199997,117.459999,111.339996,113.769997,113.769997,1467095
2008-08-18,113.940002,122.040001,111.639999,114.589996,114.589996,1187113
2008-08-25,114.690002,120.500000,112.360001,115.459999,115.459999,1240927
2008-09-01,116.650002,118.599998,105.129997,106.230003,106.230003,1150588
2008-09-08,107.750000,109.889999,99.989998,101.180000,101.180000,1566531
2008-09-15,101.000000,105.250000,90.510002,104.550003,104.550003,1433874
2008-09-22,104.970001,130.000000,103.220001,106.889999,106.889999,1298160
2008-09-29,106.889999,106.910004,91.300003,93.879997,93.879997,1243812
2008-10-06,92.500000,93.019997,77.089996,77.699997,77.699997,1576455
2008-10-13,80.120003,84.830002,68.570000,71.849998,71.849998,1122994
2008-10-20,72.160004,76.129997,62.650002,64.150002,64.150002,1153312
2008-10-27,64.779999,70.599998,61.299999,67.809998,67.809998,1307725
2008-11-03,67.370003,71.769997,59.970001,61.040001,61.040001,1366146
2008-11-10,61.799999,65.559998,54.669998,57.040001,57.040001,1374920
2008-11-17,56.740002,58.980000,48.250000,49.930000,49.930000,1176925
2008-11-24,50.970001,55.980000,48.799999,54.430000,54.430000,834073
2008-12-01,54.619999,54.619999,40.500000,40.810001,40.810001,1227456
2008-12-08,41.639999,49.119999,41.549999,46.279999,46.279999,1501685
2008-12-15,46.770000,50.049999,32.400002,33.869999,33.869999,981324
2008-12-22,42.790001,43.439999,35.130001,37.709999,37.709999,453268
2008-12-29,38.400002,46.740002,36.939999,46.340000,46.340000,661144
2009-01-05,47.040001,50.470001,39.380001,40.830002,40.830002,1486247
2009-01-12,40.549999,40.799999,33.200001,36.509998,36.509998,1202421
2009-01-19,36.139999,47.000000,32.700001,46.470001,46.470001,1218293
2009-01-26,46.049999,48.590000,40.180000,41.680000,41.680000,1360931
2009-02-02,42.220001,42.680000,38.599998,40.169998,40.169998,1510579
2009-02-09,39.880001,42.430000,33.549999,37.509998,37.509998,1600707
2009-02-16,37.810001,39.849998,34.130001,38.939999,38.939999,554931
2009-02-23,39.730000,45.299999,37.650002,44.759998,44.759998,1409302
2009-03-02,44.340000,46.299999,39.439999,45.520000,45.520000,1341072
2009-03-09,45.759998,48.830002,42.080002,46.250000,46.250000,1557217
2009-03-16,45.200001,52.250000,43.619999,51.060001,51.060001,856876
2009-03-23,52.130001,54.660000,51.619999,52.380001,52.380001,1104488
2009-03-30,52.250000,53.900002,47.259998,52.509998,52.509998,1179091
2009-04-06,52.400002,53.599998,47.369999,52.240002,52.240002,1130460
2009-04-13,52.000000,52.150002,48.840000,50.330002,50.330002,1137200
2009-04-20,50.160000,51.750000,43.830002,51.549999,51.549999,1074710
2009-04-27,51.450001,53.650002,48.009998,53.200001,53.200001,1143988
2009-05-04,52.619999,58.750000,52.560001,58.630001,58.630001,1468035
2009-05-11,58.490002,60.080002,56.070000,56.340000,56.340000,1384334
2009-05-18,56.470001,62.259998,56.119999,61.669998,61.669998,1081159
2009-05-25,61.500000,66.639999,59.529999,66.309998,66.309998,1071824
2009-06-01,66.480003,70.320000,64.949997,68.440002,68.440002,1457239
2009-06-08,68.320000,73.230003,66.779999,72.040001,72.040001,1491801
2009-06-15,72.199997,72.769997,68.900002,69.550003,69.550003,1068708
2009-06-22,69.889999,71.290001,66.250000,69.160004,69.160004,1264191
2009-06-29,69.250000,73.379997,66.260002,66.730003,66.730003,1109318
2009-07-06,65.540001,65.650002,58.720001,59.889999,59.889999,1433847
2009-07-13,59.860001,63.990002,58.320000,63.560001,63.560001,1323941
2009-07-20,63.380001,68.199997,63.189999,68.050003,68.050003,1263618
2009-07-27,68.050003,69.739998,62.700001,69.449997,69.449997,1586201
2009-08-03,69.300003,72.839996,69.089996,70.930000,70.930000,1612576
2009-08-10,70.669998,72.209999,67.120003,67.510002,67.510002,1678553
2009-08-17,67.690002,74.720001,65.230003,73.889999,73.889999,1062167
2009-08-24,73.750000,75.000000,69.830002,72.739998,72.739998,1300549
2009-08-31,72.750000,73.360001,67.050003,68.019997,68.019997,1345048
2009-09-07,68.110001,72.900002,67.540001,69.290001,69.290001,1426465
2009-09-14,69.150002,73.160004,68.019997,72.040001,72.040001,1237109
2009-09-21,71.779999,72.199997,65.050003,66.019997,66.019997,1341498
2009-09-28,66.150002,71.389999,65.410004,69.949997,69.949997,1512149
2009-10-05,69.809998,72.550003,68.050003,71.769997,71.769997,1819282
2009-10-12,72.239998,78.750000,72.050003,78.529999,78.529999,1511377
2009-10-19,78.559998,82.000000,77.639999,80.500000,80.500000,1437131
2009-10-26,79.650002,81.580002,76.849998,77.000000,77.000000,1871986
2009-11-02,77.019997,81.059998,76.550003,77.430000,77.430000,1764501
2009-11-09,77.870003,80.510002,75.570000,76.349998,76.349998,1744504
2009-11-16,76.580002,80.330002,76.199997,76.720001,76.720001,1372556
2009-11-23,77.800003,79.919998,72.389999,76.050003,76.050003,1434657
2009-11-30,76.050003,79.040001,74.849998,75.470001,75.470001,1773285
2009-12-07,75.800003,76.099998,69.459999,69.870003,69.870003,2062055
